Tms,25084,Acc,-3.13,3.52,-8.89,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,25218,Acc,-3.12,3.52,-8.88,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,25350,Acc,-3.14,3.52,-8.85,Rot,-0.08,-0.01,0.02,V1,0.01,TC,0.00,TS,25.00,
Tms,25483,Acc,-3.13,3.51,-8.89,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,25619,Acc,-3.14,3.50,-8.87,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,25751,Acc,-3.12,3.49,-8.88,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,25884,Acc,-3.12,3.49,-8.85,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,26017,Acc,-3.12,3.50,-8.85,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,26188,Acc,-3.13,3.48,-8.83,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,26321,Acc,-3.15,3.47,-8.85,Rot,-0.08,-0.01,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,26455,Acc,-3.11,3.48,-8.85,Rot,-0.08,-0.01,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,26590,Acc,-3.11,3.49,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,26723,Acc,-3.10,3.51,-8.88,Rot,-0.08,-0.03,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,26856,Acc,-3.11,3.50,-8.84,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,26989,Acc,-3.13,3.49,-8.87,Rot,-0.08,-0.02,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,27121,Acc,-3.13,3.52,-8.88,Rot,-0.10,-0.03,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,27254,Acc,-3.09,3.29,-8.64,Rot,-0.09,-0.00,0.04,V1,0.00,TC,0.00,TS,25.00,
Tms,27389,Acc,-3.12,3.49,-8.81,Rot,-0.09,-0.01,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,27523,Acc,-3.15,3.41,-8.77,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,27656,Acc,-3.16,3.47,-8.86,Rot,-0.08,-0.01,0.03,V1,0.00,TC,0.00,TS,25.00,
Tms,27789,Acc,-3.15,3.48,-8.78,Rot,-0.08,-0.00,0.03,V1,0.00,TC,0.00,TS,25.00,
Tms,27922,Acc,-3.14,3.43,-8.78,Rot,-0.09,-0.01,0.03,V1,0.00,TC,0.00,TS,25.00,
Tms,28055,Acc,-3.14,3.45,-8.79,Rot,-0.08,-0.01,0.03,V1,0.00,TC,0.00,TS,25.00,
Tms,28187,Acc,-3.14,3.44,-8.79,Rot,-0.08,-0.00,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,28323,Acc,-3.13,3.41,-8.81,Rot,-0.08,-0.01,0.03,V1,0.00,TC,0.00,TS,25.00,
Tms,28455,Acc,-3.12,3.46,-8.84,Rot,-0.08,-0.01,0.03,V1,0.00,TC,0.00,TS,25.00,
Tms,28589,Acc,-3.13,3.43,-8.82,Rot,-0.08,-0.01,0.03,V1,0.00,TC,0.00,TS,25.00,
Tms,28722,Acc,-3.12,3.46,-8.79,Rot,-0.08,-0.01,0.03,V1,0.00,TC,0.00,TS,25.00,
Tms,28855,Acc,-3.14,3.48,-8.82,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,28988,Acc,-3.12,3.46,-8.86,Rot,-0.08,-0.00,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,29130,Acc,-3.11,3.42,-8.87,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,29263,Acc,-3.14,3.47,-8.91,Rot,-0.08,-0.03,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,29396,Acc,-3.10,3.48,-8.83,Rot,-0.08,-0.03,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,29529,Acc,-3.12,3.47,-8.81,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
